,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Years_Since_Join,Total_Amnt_Spend,No_of_Childrens,Is_Parent,Memebers_In_Family,Total_Purchase,labels
1357,4,0,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,78,10,634,0,0,1,23,1
1358,2,0,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,61,11,1918,0,0,1,21,1
1359,3,0,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,53,11,131,2,1,3,16,2
1360,2,0,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,56,12,586,2,1,4,29,2
1361,1,1,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,32,11,62,1,1,3,15,0
1362,2,0,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,50,11,447,2,1,3,30,2
1363,0,0,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,74,12,939,0,0,2,33,1
1364,0,0,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,47,11,797,1,1,2,23,2
1365,3,0,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,66,12,1143,1,1,2,19,2
1366,2,0,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,48,11,415,1,1,2,23,2
1367,2,1,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,51,11,30,1,1,3,13,0
1369,2,1,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,66,10,251,1,1,3,13,0
1370,2,0,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,49,10,237,1,1,2,17,2
1371,0,0,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,64,11,91,2,1,4,14,2
1373,4,0,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,64,12,493,1,1,2,28,2
1374,4,1,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,55,11,971,1,1,3,34,0
1375,2,0,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,64,12,371,1,1,2,25,2
1376,2,0,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,49,11,396,3,1,4,25,2
1377,2,1,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,39,11,68,1,1,3,13,0
1378,3,0,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,53,11,322,1,1,3,22,2
1379,3,0,52357.791543756146,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,54,11,317,1,1,3,19,2
1380,3,0,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,69,10,222,1,1,2,17,2
1381,0,0,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,68,11,177,2,1,4,18,2
1382,2,0,52357.791543756146,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,66,12,45,2,1,4,10,2
1383,0,0,52357.791543756146,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,60,10,21,2,1,3,11,2
1384,2,1,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,51,12,45,1,1,3,15,0
1385,2,1,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,76,10,1899,0,0,2,21,3
1386,4,0,52357.791543756146,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,52,10,42,1,1,3,12,2
1388,2,0,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,44,12,41,2,1,4,13,2
1390,3,1,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,52,11,325,2,1,4,22,0
1391,2,0,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,51,11,95,1,1,3,14,2
1392,4,0,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,52,10,42,1,1,3,12,2
1393,0,0,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,49,12,72,2,1,3,10,2
1394,4,1,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,52,10,20,1,1,3,12,0
1395,3,1,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,68,11,789,2,1,4,28,0
1396,2,0,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,50,10,15,2,1,3,10,2
1397,2,0,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,52,10,59,1,1,2,14,2
1399,4,1,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,55,12,417,2,1,4,21,0
1400,2,1,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,63,12,289,2,1,4,21,0
1402,2,1,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,71,10,188,1,1,3,17,0
1403,2,0,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,67,12,354,1,1,2,22,2
1404,3,1,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,54,12,727,1,1,3,34,0
1405,4,1,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,57,12,146,2,1,4,20,0
1407,3,1,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,71,11,794,1,1,3,26,0
1408,2,1,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,74,12,454,1,1,3,21,0
1409,4,0,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,71,12,152,2,1,3,20,2
1410,4,1,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,47,12,797,1,1,3,26,0
1412,3,1,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,55,10,20,2,1,4,11,0
1413,2,1,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,80,10,1428,0,0,2,22,3
1414,2,0,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,34,11,209,1,1,2,20,2
1415,2,0,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,45,11,545,1,1,2,23,2
1417,2,0,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,76,10,222,0,0,2,12,1
1418,2,1,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,52,10,61,3,1,5,13,0
1419,2,1,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,51,10,44,2,1,4,15,0
1420,4,0,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,52,10,8,3,1,5,10,2
1421,0,0,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,52,11,817,0,0,1,24,1
1423,4,0,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,55,10,42,1,1,3,12,2
1425,2,1,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,54,11,78,1,1,3,16,0
1426,4,1,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,50,11,23,1,1,3,12,0
1427,4,1,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,52,11,19,1,1,3,12,0
1428,0,0,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,66,10,61,2,1,3,14,2
1429,2,0,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,52,11,449,0,0,1,21,1
1431,0,0,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,51,10,38,1,1,2,11,2
1432,2,1,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,39,11,1131,0,0,2,25,3
1433,2,0,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,51,11,34,2,1,3,13,2
1434,2,0,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,57,11,294,2,1,3,24,2
1435,0,1,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,45,11,48,2,1,4,14,0
1437,0,0,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,38,11,30,0,0,2,11,1
1438,2,1,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,60,10,125,0,0,2,9,3
1440,2,0,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,72,11,70,2,1,4,17,2
1441,3,1,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,75,11,22,2,1,4,10,0
1442,2,0,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,45,12,65,1,1,3,18,2
1443,3,0,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,76,12,1930,0,0,1,26,1
1444,2,0,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,78,11,2283,0,0,2,27,1
1445,2,1,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,66,11,310,0,0,2,14,3
1446,0,1,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,53,12,1319,0,0,2,20,3
1447,2,1,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,67,12,879,1,1,3,34,0
1448,4,0,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,42,11,1244,0,0,2,19,1
1449,0,0,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,51,10,690,1,1,3,19,2
1450,2,0,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,52,11,209,1,1,3,17,2
1451,2,1,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,59,10,1134,0,0,2,18,3
1452,2,0,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,71,11,1507,0,0,1,24,1
1453,4,0,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,57,11,57,1,1,2,13,2
1454,4,0,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,59,12,529,0,0,2,25,1
1456,2,0,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,53,12,180,1,1,2,19,2
1457,2,0,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,52,11,77,2,1,4,16,2
1458,2,0,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,1,54,10,2349,0,0,1,27,1
1459,4,1,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,50,12,534,0,0,2,24,3
1460,3,0,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,74,10,556,1,1,2,26,2
1461,2,0,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,65,11,637,1,1,3,28,2
1463,2,0,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,46,10,44,1,1,3,16,2
1464,3,1,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,38,11,47,1,1,3,12,0
1465,3,0,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,61,11,795,1,1,2,24,2
1466,2,1,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,71,11,586,1,1,3,29,0
1468,4,1,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,74,10,13,2,1,4,7,0
1469,2,0,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,54,11,1471,1,1,3,30,2
1470,0,1,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,54,11,65,2,1,4,14,0
1471,2,1,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,47,11,175,1,1,3,20,0
1472,2,0,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,58,11,40,1,1,2,10,2
1473,4,1,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,1,55,12,1078,2,1,4,25,0
1474,2,1,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,66,12,1115,1,1,3,25,0
1475,2,0,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,70,11,134,1,1,3,16,2
1477,4,1,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,54,11,87,1,1,3,10,0
1478,3,0,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,37,11,217,0,0,1,13,1
1479,4,1,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,63,10,1034,1,1,3,32,0
1482,0,0,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,43,11,32,1,1,3,13,2
1483,2,1,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,44,11,46,1,1,3,13,0
1484,0,0,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,48,12,1159,1,1,3,22,2
1485,3,0,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,48,11,860,1,1,2,29,2
1486,3,0,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,54,10,1631,0,0,2,17,1
1487,4,0,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,78,10,444,3,1,5,29,2
1488,2,1,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,69,11,1910,1,1,3,35,3
1489,3,0,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,52,11,380,1,1,3,24,2
1490,4,1,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,1,53,11,736,2,1,4,35,0
1491,4,0,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,74,11,269,2,1,3,23,2
1492,2,0,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,36,11,2524,0,0,2,33,1
1493,2,0,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,46,11,612,1,1,3,31,2
1494,2,1,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,34,11,75,1,1,3,14,0
1495,2,1,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,65,10,1045,0,0,2,28,3
1496,2,0,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,47,11,55,1,1,2,13,2
1497,4,0,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,55,12,1064,1,1,3,30,2
1498,2,0,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,65,12,1443,1,1,3,30,2
1499,2,1,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,36,11,1366,0,0,2,34,3
1500,3,0,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,49,11,436,2,1,4,24,2
1502,2,1,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,47,12,436,1,1,3,28,0
1503,3,1,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,51,12,747,2,1,4,40,0
1504,4,0,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,69,12,1396,0,0,1,30,1
1505,3,1,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,50,10,928,0,0,2,16,3
1506,3,1,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,52,11,642,2,1,4,32,0
1507,0,0,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,49,12,1048,1,1,3,38,2
1508,4,1,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,53,11,943,0,0,2,25,3
1509,2,0,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,66,11,907,1,1,3,32,2
1512,2,1,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,59,12,1658,1,1,3,33,3
1513,2,1,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,38,10,1638,0,0,2,24,3
1514,0,0,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,47,11,73,0,0,2,15,1
1515,2,0,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,44,10,275,1,1,2,17,2
1516,2,1,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,62,12,854,1,1,3,34,0
1518,3,1,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,52,11,106,1,1,3,15,0
1519,2,0,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,1,54,12,106,1,1,2,16,2
1520,4,0,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,1,41,11,1923,0,0,1,22,1
1521,2,0,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,53,11,1662,0,0,2,25,1
1522,2,0,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,48,10,84,1,1,2,13,2
1524,2,0,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,51,11,5,1,1,2,14,2
1525,2,1,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,48,12,733,2,1,4,39,0
1526,4,0,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,76,10,1234,0,0,1,18,1
1527,2,0,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,66,12,112,2,1,4,16,2
1528,4,0,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,37,10,1658,0,0,1,18,1
1529,2,0,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,64,11,55,1,1,3,12,2
1530,0,1,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,49,12,1513,1,1,3,35,3
1531,0,0,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,66,11,271,2,1,4,24,2
1532,4,1,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,49,10,904,1,1,3,32,0
1533,3,0,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,49,12,120,2,1,3,19,2
1534,0,1,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,36,12,103,1,1,3,16,0
1535,0,0,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,36,12,269,1,1,2,26,2
1536,2,0,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,35,11,22,1,1,2,13,2
1537,4,0,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,1,65,11,1156,0,0,1,17,1
1538,4,1,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,53,12,1086,1,1,3,27,0
1539,3,0,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,57,11,1128,1,1,2,35,2
1540,2,0,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,35,10,72,1,1,3,16,2
1541,3,0,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,63,11,964,2,1,4,32,2
1542,2,1,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,46,12,1383,0,0,2,23,3
1543,4,0,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,71,11,18,3,1,4,9,2
1544,2,0,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,60,12,793,1,1,2,31,2
1546,0,1,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,37,11,80,0,0,2,12,3
1547,2,0,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,61,12,167,0,0,1,16,1
1548,2,0,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,67,11,677,1,1,2,27,2
1549,0,1,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,49,11,23,2,1,4,10,0
1550,3,0,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,73,11,92,1,1,2,8,2
1551,0,1,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,59,10,641,0,0,2,17,3
1552,2,1,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,68,12,1106,1,1,3,22,0
1555,3,1,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,57,11,25,2,1,4,13,0
1556,3,0,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,62,12,240,2,1,4,25,2
1557,2,0,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,48,11,20,1,1,2,11,2
1558,2,0,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,63,11,102,3,1,4,17,2
1559,4,0,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,48,11,1034,1,1,2,31,2
1562,2,1,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,36,12,17,1,1,3,12,0
1563,2,0,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,70,10,792,1,1,2,22,2
1564,2,1,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,39,10,92,1,1,3,16,0
1565,2,0,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,72,11,407,1,1,2,21,2
1566,3,0,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,60,12,1269,1,1,2,27,2
1567,2,0,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,70,10,841,1,1,3,25,2
1568,4,1,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,74,12,633,2,1,4,32,0
1569,4,1,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,67,11,1019,3,1,5,29,0
1572,3,0,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,1,33,10,2525,0,0,1,19,1
1573,3,1,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,38,11,52,1,1,3,12,0
1575,4,0,38201.0,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,64,11,268,1,1,3,23,2
1576,2,0,45203.0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,1,42,10,147,2,1,4,14,2
1577,4,0,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,77,10,1798,0,0,2,19,1
1579,3,0,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,48,11,507,1,1,2,24,2
1580,2,0,34633.0,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,68,10,15,3,1,5,10,2
1581,3,0,78093.0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,77,11,1105,0,0,2,18,1
1582,2,0,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,74,11,974,0,0,1,16,1
1583,3,0,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,58,10,66,1,1,3,12,2
1584,2,0,81361.0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,1,37,10,778,0,0,1,28,1
1585,4,0,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,51,10,49,2,1,3,11,2
1586,3,0,40442.0,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,1,72,12,169,2,1,4,19,2
1587,2,1,61482.0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,59,10,299,0,0,2,14,3
1588,2,1,34968.0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,44,11,221,1,1,3,24,0
1589,2,1,75794.0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,37,11,1682,0,0,2,28,3
1591,2,1,74268.0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,69,11,892,0,0,2,15,3
1592,1,0,13724.0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,36,12,58,1,1,3,14,2
1594,4,0,52569.0,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,57,10,95,1,1,2,10,2
1595,4,0,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,51,12,424,1,1,2,27,2
1597,2,0,36108.0,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,40,11,339,1,1,2,24,2
1598,2,1,76445.0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,53,12,1410,1,1,3,27,3
1599,4,1,36663.0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,49,10,35,1,1,3,8,0
1600,3,1,53843.0,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,59,11,562,1,1,3,27,0
1601,3,1,90226.0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,68,12,2352,0,0,2,26,3
1602,3,0,70638.0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,69,11,1334,0,0,1,23,1
1603,2,0,44512.0,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,64,11,32,2,1,4,10,2
1604,2,1,27116.0,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,63,10,41,2,1,4,14,0
1605,4,1,54072.0,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,61,11,39,2,1,4,13,0
1606,2,1,71855.0,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,47,11,1141,1,1,3,28,0
1607,0,0,51250.0,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,34,11,710,1,1,2,33,2
